MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1972-0065									1972-0065				congo	CG														1964-9																												gery	67										garabinzam													9		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1972-0065	2 EX. COLORES A L'ALIZARINE										gery																			1964												MNHN	IC			PreservedSpecimen												Epiplatys ansorgii (boulenger, 1911)																			(boulenger, 1911)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1889-0277									1889-0277				bresil	BR																																											1										cudajas															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1889-0277											inconnu																															MNHN	IC			PreservedSpecimen												Corydoras elegans steindachner, 1877																			steindachner, 1877					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1889-0279									1889-0279				bresil	BR																																											1										cudajas															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1889-0279											inconnu																															MNHN	IC			PreservedSpecimen												Corydoras elegans steindachner, 1877																			steindachner, 1877					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1889-0278									1889-0278				bresil	BR																																											1										cudajas															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1889-0278											inconnu																															MNHN	IC			PreservedSpecimen												Corydoras elegans steindachner, 1877																			steindachner, 1877					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1889-0276									1889-0276				bresil	BR																																																					cudajas															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1889-0276											inconnu																															MNHN	IC			PreservedSpecimen												Corydoras elegans steindachner, 1877																			steindachner, 1877					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1957-0041									1957-0041				guinee	GN																																										daget	1										mont nimba															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1957-0041											lamotte																		diougou													MNHN	IC			PreservedSpecimen												Aplocheilus nimbaensis (daget, 1948)																			(daget, 1948)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-8010									A-8010				madagascar	MG																																											2																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-8010											goudot																															MNHN	IC			PreservedSpecimen												Paretroplus polyactis bleeker, 1878																			bleeker, 1878					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-2709									A-2709				madagascar	MG																																											2																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-2709											goudot																															MNHN	IC			PreservedSpecimen												Ophiocara porocephala (valenciennes, 1837)																			(valenciennes, 1837)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/0000-2937									0000-2937				madagascar	MG																																											1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/0000-2937											goudot								HOLOTYPE																							MNHN	IC			PreservedSpecimen												Aplocheilus nuchimaculatus (guichenot, 1866)																			(guichenot, 1866)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-7896									A-7896				madagascar	MG																																											2																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-7896	SYNTYPES DE PTYCHOCHROMIS MADAGASCARIENSIS SAUVAGE, 1891 IN HIST. MADAGASCAR, POISS.: 442, pl. 43, fig. 4 et pl. 44, A, fig. 6 et 6a										goudot																															MNHN	IC			PreservedSpecimen												Ptychochromis oligacanthus (bleeker, 1868)																			(bleeker, 1868)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-1683									A-1683				madagascar	MG																																											1																									http://coldb.mnhn.fr/catalognumber/mnhn/ic/a-1683											goudot																															MNHN	IC			PreservedSpecimen												Ophiocara porocephala (valenciennes, 1837)																			(valenciennes, 1837)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1979-0559									1979-0559				cote d'ivoire	CI														1976-4																												berkenkamp	4										malamasso													4		http://coldb.mnhn.fr/catalognumber/mnhn/ic/1979-0559											etzel																		lag.aby	1976												MNHN	IC			PreservedSpecimen												Epiplatys chaperi spillmanni arnoult, 1960																			arnoult, 1960					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1903-0356									1903-0356				japon	JP																																											1										maibara															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1903-0356											inconnu																		l.biwa ko													MNHN	IC			PreservedSpecimen												Pseudorasbora parva parva (temminck & schlegel, 1846)																			(temminck & schlegel, 1846)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1903-0355									1903-0355				japon	JP																																											1										maibara															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1903-0355											inconnu																		l.biwa ko													MNHN	IC			PreservedSpecimen												Pseudorasbora parva parva (temminck & schlegel, 1846)																			(temminck & schlegel, 1846)					
MNHN	Fishes collection (IC) of the Muséum national d'Histoire naturelle (MNHN - Paris)		Patrice Pruvost	http://collections.mnhn.fr/ipt/archive.do?r=mnhn-ic	gbifprovider@mnhn.fr	http://collections.mnhn.fr/ipt/eml.do?r=mnhn-ic		f58922e2-93ed-4703-ba22-12a0674d1b54	2cd829bb-b713-433d-99cf-64bef11e5b3e			no migrator	FishNet,VertNet	France	Museum national d'Histoire naturelle	Île-de-France	Mon Dec 15 00:00:00 UTC 2014	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://collections.mnhn.fr/ipt/resource.do?r=mnhn-ic	http://coldb.mnhn.fr/catalognumber/mnhn/ic/1979-0566									1979-0566				grece	GR																																										vinciguerra	2										marathon															http://coldb.mnhn.fr/catalognumber/mnhn/ic/1979-0566											inconnu								SYNTYPE																							MNHN	IC			PreservedSpecimen												Phoxinellus marathonicus (vinciguerra, 1921)																			(vinciguerra, 1921)					
